<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ALE,60,20221011,100000,19.5,19.502,19.05,19.204,527977,0
ALE,60,20221011,110000,19.206,19.308,19.054,19.198,225288,0
ALE,60,20221011,120000,19.198,19.258,19.08,19.232,191412,0
ALE,60,20221011,130000,19.232,19.62,19.144,19.58,394630,0
ALE,60,20221011,140000,19.58,19.72,19.432,19.6,294321,0
ALE,60,20221011,150000,19.628,19.888,19.57,19.648,471258,0
ALE,60,20221011,160000,19.648,19.648,19.278,19.282,520302,0
ALE,60,20221011,170000,19.286,19.78,19.216,19.5,1220729,0
ALE,60,20221012,100000,19.82,19.89,19.264,19.4,323220,0
ALE,60,20221012,110000,19.4,19.502,19.16,19.248,243514,0
ALE,60,20221012,120000,19.246,19.442,19.212,19.39,151122,0
ALE,60,20221012,130000,19.428,19.792,19.362,19.482,558869,0
ALE,60,20221012,140000,19.498,19.498,19.25,19.314,376967,0
ALE,60,20221012,150000,19.29,19.498,19.066,19.158,1565667,0
ALE,60,20221012,160000,19.156,19.188,18.86,18.962,1108505,0
ALE,60,20221012,170000,18.962,19.102,18.7,18.7,1661810,0
ALE,60,20221013,100000,18.95,19.092,18.746,18.846,1749025,0
ALE,60,20221013,110000,18.846,18.89,18.708,18.832,2432610,0
ALE,60,20221013,120000,18.84,19.032,18.834,18.934,1064394,0
ALE,60,20221013,130000,18.942,19.01,18.876,18.95,426481,0
ALE,60,20221013,140000,18.942,19,18.814,18.9,777577,0
ALE,60,20221013,150000,18.916,18.924,18.014,18.248,1228885,0
ALE,60,20221013,160000,18.2,18.3,17.9,18.288,1384438,0
ALE,60,20221013,170000,18.292,18.56,18.13,18.372,2085781,0
ALE,60,20221014,100000,19.114,19.12,18.452,18.8,2126271,0
ALE,60,20221014,110000,18.8,19,18.72,18.864,561983,0
ALE,60,20221014,120000,18.866,19.09,18.752,19.018,1599164,0
ALE,60,20221014,130000,19.004,19.72,18.952,19.72,1354992,0
ALE,60,20221014,140000,19.726,19.832,19.522,19.624,618316,0
ALE,60,20221014,150000,19.622,19.99,19.51,19.882,788022,0
ALE,60,20221014,160000,19.87,19.9,19.658,19.77,682340,0
ALE,60,20221014,170000,19.77,19.88,19.518,19.866,2903809,0
ALE,60,20221017,100000,19.75,20.17,19.52,19.756,570977,0
ALE,60,20221017,110000,19.71,19.742,19.356,19.61,269265,0
ALE,60,20221017,120000,19.612,19.85,19.572,19.642,119656,0
ALE,60,20221017,130000,19.61,19.696,19.462,19.47,199335,0
ALE,60,20221017,140000,19.5,19.824,19.462,19.824,331582,0
ALE,60,20221017,150000,19.824,19.95,19.74,19.938,395066,0
ALE,60,20221017,160000,19.938,20.32,19.86,20.18,481236,0
ALE,60,20221017,170000,20.2,20.47,20.035,20.35,831937,0
ALE,60,20221018,100000,20.5,20.77,20.38,20.725,468742,0
ALE,60,20221018,110000,20.76,20.76,20.47,20.51,197559,0
ALE,60,20221018,120000,20.485,20.65,20.38,20.52,274633,0
ALE,60,20221018,130000,20.555,20.63,20.42,20.51,173241,0
ALE,60,20221018,140000,20.505,20.57,20.47,20.505,160581,0
ALE,60,20221018,150000,20.52,20.85,20.505,20.81,557780,0
ALE,60,20221018,160000,20.83,20.94,20.455,20.5,404285,0
ALE,60,20221018,170000,20.54,20.93,20.54,20.77,1145444,0
ALE,60,20221019,100000,20.65,20.675,20.2,20.24,242011,0
ALE,60,20221019,110000,20.23,20.25,20.045,20.2,473489,0
ALE,60,20221019,120000,20.2,20.305,20.06,20.255,164962,0
ALE,60,20221019,130000,20.26,20.29,20.135,20.185,286686,0
ALE,60,20221019,140000,20.21,20.265,20.08,20.12,122802,0
ALE,60,20221019,150000,20.12,20.14,19.7,19.864,538416,0
ALE,60,20221019,160000,19.844,19.868,19.402,19.64,537113,0
ALE,60,20221019,170000,19.64,19.99,19.62,19.914,1035039,0
ALE,60,20221020,100000,19.8,19.868,19.3,19.432,526058,0
ALE,60,20221020,110000,19.4,19.526,19.12,19.14,374941,0
ALE,60,20221020,120000,19.132,19.498,19.062,19.48,611393,0
ALE,60,20221020,130000,19.446,19.68,19.298,19.522,291583,0
ALE,60,20221020,140000,19.532,19.832,19.456,19.67,277958,0
ALE,60,20221020,150000,19.7,19.96,19.56,19.73,374396,0
ALE,60,20221020,160000,19.73,19.8,19.528,19.8,310076,0
ALE,60,20221020,170000,19.788,20.37,19.788,20.29,3211008,0
ALE,60,20221021,100000,19.99,20.05,19.672,19.886,352696,0
ALE,60,20221021,110000,19.846,19.896,19.588,19.762,191402,0
ALE,60,20221021,120000,19.762,19.92,19.63,19.748,196266,0
ALE,60,20221021,130000,19.682,19.75,19.606,19.664,97504,0
ALE,60,20221021,140000,19.698,19.94,19.664,19.778,123465,0
ALE,60,20221021,150000,19.768,19.8,19.566,19.782,190390,0
ALE,60,20221021,160000,19.784,20.005,19.72,19.882,349273,0
ALE,60,20221021,170000,19.924,20.09,19.872,19.896,573020,0
ALE,60,20221024,100000,19.896,20.04,19.76,19.902,492634,0
ALE,60,20221024,110000,19.954,20.05,19.76,19.926,222156,0
ALE,60,20221024,120000,19.92,20.13,19.92,20.07,238006,0
ALE,60,20221024,130000,20.04,20.28,19.99,20.22,271113,0
ALE,60,20221024,140000,20.22,20.26,20.025,20.2,185005,0
ALE,60,20221024,150000,20.165,20.295,20.1,20.29,232889,0
ALE,60,20221024,160000,20.295,20.365,19.87,19.934,498567,0
ALE,60,20221024,170000,19.988,20.115,19.82,19.89,717820,0
ALE,60,20221025,100000,19.9,20.775,19.9,20.56,783523,0
ALE,60,20221025,110000,20.56,20.78,20.505,20.52,287083,0
ALE,60,20221025,120000,20.505,20.59,20.32,20.45,226896,0
ALE,60,20221025,130000,20.45,20.725,20.42,20.675,222112,0
ALE,60,20221025,140000,20.675,20.69,20.43,20.62,456861,0
ALE,60,20221025,150000,20.62,20.75,20.305,20.49,632579,0
ALE,60,20221025,160000,20.465,21.18,20.455,21.105,1589379,0
ALE,60,20221025,170000,21.145,21.22,20.965,21.035,1531407,0
ALE,60,20221026,100000,21.075,21.5,21,21.45,1297429,0
ALE,60,20221026,110000,21.45,21.845,21.345,21.725,750686,0
ALE,60,20221026,120000,21.775,21.82,21.425,21.525,517775,0
ALE,60,20221026,130000,21.5,21.6,21.33,21.445,407776,0
ALE,60,20221026,140000,21.44,21.63,21.4,21.465,346813,0
ALE,60,20221026,150000,21.49,21.53,21.295,21.47,387930,0
ALE,60,20221026,160000,21.47,21.74,21.355,21.48,761450,0
ALE,60,20221026,170000,21.5,21.95,21.5,21.9,1107620,0
ALE,60,20221027,100000,21.67,21.89,21.375,21.565,539373,0
ALE,60,20221027,110000,21.6,21.785,21.525,21.74,257489,0
ALE,60,20221027,120000,21.74,21.76,21.545,21.665,246723,0
ALE,60,20221027,130000,21.69,21.69,21.4,21.52,228140,0
ALE,60,20221027,140000,21.555,21.96,21.555,21.83,182116,0
ALE,60,20221027,150000,21.86,22.18,21.81,22.07,489523,0
ALE,60,20221027,160000,22.095,22.22,21.93,22.07,438202,0
ALE,60,20221027,170000,22.055,22.4,22.02,22.315,725529,0
ALE,60,20221028,100000,21.62,21.8,21.505,21.515,569514,0
ALE,60,20221028,110000,21.515,21.87,21.31,21.81,383803,0
ALE,60,20221028,120000,21.795,22.055,21.59,22.055,346836,0
ALE,60,20221028,130000,22.055,22.18,21.93,22.06,194589,0
ALE,60,20221028,140000,22.085,22.21,22,22.045,196859,0
ALE,60,20221028,150000,22.07,22.42,22,22.38,312016,0
ALE,60,20221028,160000,22.4,22.69,22.315,22.42,479073,0
ALE,60,20221028,170000,22.41,22.535,22.215,22.33,1014585,0
ALE,60,20221031,100000,22.5,22.59,22.17,22.315,220657,0
ALE,60,20221031,110000,22.305,23.18,22.3,23.16,540473,0
ALE,60,20221031,120000,23.16,23.18,22.815,22.91,331753,0
ALE,60,20221031,130000,22.91,23.27,22.875,23.09,469327,0
ALE,60,20221031,140000,23.09,23.25,23,23.24,177221,0
ALE,60,20221031,150000,23.245,23.25,22.95,22.96,253627,0
ALE,60,20221031,160000,22.99,23.095,22.765,23,328329,0
ALE,60,20221031,170000,23,23.2,23,23.2,689884,0
ALE,60,20221102,100000,23.26,23.68,22.52,23.2,995338,0
ALE,60,20221102,110000,23.22,23.295,23.09,23.15,438248,0
ALE,60,20221102,120000,23.145,23.275,22.95,23.03,583727,0
ALE,60,20221102,130000,23.005,23.13,22.9,23.04,268363,0
ALE,60,20221102,140000,23.04,23.33,23,23.26,260998,0
ALE,60,20221102,150000,23.245,23.31,23.01,23.1,247400,0
ALE,60,20221102,160000,23.13,23.18,22.83,22.955,311293,0
ALE,60,20221102,170000,22.95,23.35,22.945,23.3,1106603,0
ALE,60,20221103,100000,22.71,23.3,22.62,23.28,458353,0
ALE,60,20221103,110000,23.32,23.49,23.1,23.175,298895,0
ALE,60,20221103,120000,23.19,23.6,23.19,23.475,442950,0
ALE,60,20221103,130000,23.48,23.495,23.31,23.37,123379,0
ALE,60,20221103,140000,23.365,23.47,23.17,23.17,129106,0
ALE,60,20221103,150000,23.24,23.555,23.185,23.335,153795,0
ALE,60,20221103,160000,23.31,23.59,23.19,23.575,205536,0
ALE,60,20221103,170000,23.58,23.615,23.305,23.48,820087,0
ALE,60,20221104,100000,23.38,24.62,23.38,24.36,835140,0
ALE,60,20221104,110000,24.36,24.76,24.34,24.64,485993,0
ALE,60,20221104,120000,24.615,24.945,24.565,24.85,566875,0
ALE,60,20221104,130000,24.885,24.95,24.77,24.79,215234,0
ALE,60,20221104,140000,24.785,24.88,24.55,24.575,309729,0
ALE,60,20221104,150000,24.55,24.615,24.18,24.3,512520,0
ALE,60,20221104,160000,24.3,24.315,23.975,24.195,465277,0
ALE,60,20221104,170000,24.195,24.2,23.305,23.4,1572738,0
ALE,60,20221107,100000,23.5,23.97,23.445,23.7,534273,0
ALE,60,20221107,110000,23.7,23.96,23.43,23.495,260000,0
ALE,60,20221107,120000,23.505,23.6,23.16,23.435,269538,0
ALE,60,20221107,130000,23.485,23.65,23.45,23.585,186908,0
ALE,60,20221107,140000,23.585,23.92,23.555,23.88,269136,0
ALE,60,20221107,150000,23.855,24.15,23.84,24.04,331906,0
ALE,60,20221107,160000,24.04,24.08,23.81,23.965,189081,0
ALE,60,20221107,170000,24,24.14,23.9,23.92,691584,0
ALE,60,20221108,100000,23.9,24.2,23.59,24.2,178225,0
ALE,60,20221108,110000,24.2,24.55,24.04,24.495,372944,0
ALE,60,20221108,120000,24.46,24.58,24.375,24.435,183209,0
ALE,60,20221108,130000,24.37,24.58,24.37,24.455,123014,0
ALE,60,20221108,140000,24.445,24.445,24.06,24.16,135571,0
ALE,60,20221108,150000,24.2,24.35,24.12,24.29,823178,0
ALE,60,20221108,160000,24.35,24.55,24.33,24.465,137578,0
ALE,60,20221108,170000,24.475,24.85,24.47,24.85,458094,0
ALE,60,20221109,100000,24.77,25.16,24.535,24.91,350477,0
ALE,60,20221109,110000,24.95,25.1,24.605,24.92,276779,0
ALE,60,20221109,120000,24.95,25.065,24.67,25,168406,0
ALE,60,20221109,130000,25.005,25.11,24.83,24.85,119698,0
ALE,60,20221109,140000,24.85,24.955,24.705,24.81,106578,0
ALE,60,20221109,150000,24.815,24.845,24.33,24.495,151660,0
ALE,60,20221109,160000,24.51,24.675,24.25,24.36,274120,0
ALE,60,20221109,170000,24.32,24.5,24.19,24.275,906644,0
ALE,60,20221110,100000,24,24.235,23.84,24.14,172188,0
ALE,60,20221110,110000,24.14,24.15,23.855,23.87,135113,0
ALE,60,20221110,120000,23.865,24.02,23.705,24.02,212809,0
ALE,60,20221110,130000,24.02,24.4,23.98,24.285,125330,0
ALE,60,20221110,140000,24.285,24.46,24.245,24.32,152230,0
ALE,60,20221110,150000,24.37,25.19,24.08,24.955,608673,0
ALE,60,20221110,160000,24.96,25.7,24.955,25.675,1225663,0
ALE,60,20221110,170000,25.675,26.185,25.66,25.925,1615804,0
ALE,60,20221114,100000,26.39,26.94,26.1,26.2,1489256,0
ALE,60,20221114,110000,26.25,26.415,25.62,25.83,660509,0
ALE,60,20221114,120000,25.835,26.1,25.75,26.05,278349,0
ALE,60,20221114,130000,26.025,26.13,25.945,26.09,308350,0
ALE,60,20221114,140000,26.05,26.37,25.975,26.035,435861,0
